pmid,doi,year,title
25201257,10.1016/j.arth.2014.07.013,2014,Do intra-articular steroid injections increase infection rates in subsequent arthroplasty? A systematic review and meta-analysis of comparative studies.
25086449,10.1016/j.arth.2014.06.015,2014,Revision total hip arthroplasty with modular femoral stems.
25092561,10.1016/j.arth.2014.07.007,2014,One-stage total knee arthroplasty with pre-existing fracture deformity: post-fracture total knee arthroplasty.
25092562,10.1016/j.arth.2014.06.024,2014,Improved radiographic outcomes with patient-specific total knee arthroplasty.
25092563,10.1016/j.arth.2014.06.028,2014,Comparison between results of high tibial osteotomy above and below tibial tubercle in relation to future total knee arthroplasty.
25103465,10.1016/j.arth.2014.06.027,2014,Medication safety: does intravenous acetaminophen promote perioperative hypothermia for total hip arthroplasty?
25103466,10.1016/j.arth.2014.07.004,2014,Short term outcomes of revision total knee arthroplasty.
25108734,10.1016/j.arth.2014.07.008,2014,"Do surgical patellar interventions restore patellar kinematics in fixed-bearing, cruciate-retaining total knee arthroplasty?: An in vitro study."
25108735,10.1016/j.arth.2014.06.025,2014,Implication of femoral stem on performance of articular surface replacement (ASR) XL total hip arthroplasty.
25113782,10.1016/j.arth.2014.07.012,2014,"Doctor, what does my knee arthroplasty weigh?"
25113783,10.1016/j.arth.2014.07.011,2014,Patient-related predictors of treatment failure after primary total knee arthroplasty for osteoarthritis.
24851795,10.1016/j.arth.2014.04.009,2014,Impact of metabolic syndrome on perioperative complication rates after total joint arthroplasty surgery.
25113784,10.1016/j.arth.2014.07.015,2014,Prevalence and predictors of post-operative coronal alignment outliers and their association with the functional outcomes in navigated total knee arthroplasty.
25087726,10.1016/j.arth.2014.06.029,2014,Utility of noninvasive transcutaneous measurement of postoperative hemoglobin in total joint arthroplasty patients.
25123605,10.1016/j.arth.2014.07.003,2014,The Equivalence of Remote Electronic and Paper Patient Reported Outcome (PRO) Collection.
24524776,10.1016/j.arth.2013.12.019,2014,A multi-planar CT-based comparative analysis of patient-specific cutting guides with conventional instrumentation in total knee arthroplasty.
25115232,10.1016/j.arth.2014.06.012,2014,Systematic review of proximal femoral arthroplasty for non-neoplastic conditions.
25155139,10.1016/j.arth.2014.07.018,2014,Whole blood metal ion measurement reproducibility between different laboratories.
25155138,10.1016/j.arth.2014.07.019,2014,Comparison of topical and intravenous tranexamic acid on blood loss and transfusion rates in total hip arthroplasty.
25155137,10.1016/j.arth.2014.04.019,2014,Mortality of elderly patients after two-stage reimplantation for total joint infection: a case-control study.
25138615,10.1016/j.arth.2014.07.017,2014,Relationship between mechanical axis-derived and anatomic landmark-derived femoral rotation in TKA: a three-dimensional CT study.
25007728,10.1016/j.arth.2014.05.016,2014,UKA can be safely revised to primary knee arthroplasty by using an autologous bone plate from the proximal lateral tibia.
25134743,10.1016/j.arth.2014.07.020,2014,Correlation between knee kinematics and patellofemoral contact pressure in total knee arthroplasty.
25134742,10.1016/j.arth.2014.07.022,2014,Proximal femoral arthroplasty in patients undergoing revision hip arthroplasty.
25138614,10.1016/j.arth.2014.06.021,2014,Knee arthrodesis as limb salvage for complex failures of total knee arthroplasty.
25134741,10.1016/j.arth.2014.07.023,2014,Knee arthrotomy closure with barbed suture in flexion versus extension: a porcine study.
25131798,10.1016/j.arth.2014.07.025,2014,Disparate postoperative results in the first and second knees on simultaneous bilateral total knee arthroplasty.
25129452,10.1016/j.arth.2014.07.006,2014,Regional differences between US and Europe in radiological osteoarthritis and self assessed quality of life in patients undergoing total hip arthroplasty surgery.
25124809,10.1016/j.arth.2014.07.010,2014,Unexpected positive intraoperative cultures in aseptic revision arthroplasty.
25155237,10.1016/j.arth.2014.07.030,2015,Bone-prosthesis composite with rotating hinged-knee prosthesis in limb salvage surgery for high-grade sarcoma around the knee.
25151092,10.1016/j.arth.2014.07.027,2015,Use of screws and cement in revision TKA with primary or revision specific prosthesis with up to 17 years followup.
25149364,10.1016/j.arth.2014.07.032,2015,Randomized clinical trial of continuous femoral nerve block combined with sciatic nerve block versus epidural analgesia for unilateral total knee arthroplasty.
25123606,10.1016/j.arth.2014.07.028,2015,Knee joint biomechanics and neuromuscular control during gait before and after total knee arthroplasty are sex-specific.
24851793,10.1016/j.arth.2014.04.004,2015,The effect of a single dose of preemptive pregabalin administered with COX-2 inhibitor: a trial in total knee arthroplasty.
26362784,10.1016/j.arth.2015.06.063,2015,Patient Reported Kneeling Ability in Fixed and Mobile Bearing Knee Arthroplasty.
25175846,10.1016/j.arth.2014.07.034,2015,Releasing of tourniquet before wound closure or not in total knee arthroplasty: a meta-analysis of randomized controlled trials.
25515944,10.1016/j.arth.2014.10.028,2015,Does the ingrowth surface make a difference? A retrieval study of 423 cementless acetabular components.
25263246,10.1016/j.arth.2014.09.008,2015,"Electromagnetic navigation in total knee arthroplasty-a single center, randomized, single-blind study comparing the results with conventional techniques."
25267535,10.1016/j.arth.2014.08.025,2015,A comprehensive analysis of Medicare trends in utilization and hospital economics for total knee and hip arthroplasty from 2005 to 2011.
25060562,10.1016/j.arth.2014.06.009,2015,Correlation of corrosion and biomechanics in the retrieval of a single modular neck total hip arthroplasty design: modular neck total hip arthroplasty system.
25155238,10.1016/j.arth.2014.07.026,2015,Alteration of hindfoot alignment after total knee arthroplasty using a novel hindfoot alignment view.
25172584,10.1016/j.arth.2014.07.036,2015,Metal ion levels and functional results following resurfacing hip arthroplasty versus conventional small-diameter metal-on-metal total hip arthroplasty; a 3 to 5year follow-up of a randomized controlled trial.
25168519,10.1016/j.arth.2014.07.031,2015,Medicare data transparency may confuse consumers comparing hospitals for total joint arthroplasty.
25175057,10.1016/j.arth.2014.08.001,2015,Wear and creep behavior of total knee implants undergoing wear testing.
25201256,10.1016/j.arth.2014.08.010,2015,A comparison of the incidence of complications following total hip arthroplasty in patients with or without osteonecrosis.
25262440,10.1016/j.arth.2014.08.030,2015,Does previous osteotomy compromise total hip arthroplasty? A systematic review.
25216791,10.1016/j.arth.2014.08.007,2015,Is closed suction drainage effective in early recovery of hip joint function? Comparative evaluation in one-stage bilateral total hip arthroplasty.
25224874,10.1016/j.arth.2014.08.006,2015,Mechanical thromboembolic prophylaxis with risk stratification in total knee arthroplasty.
25241654,10.1016/j.arth.2014.08.016,2015,Bone quality of the calcaneus 5years after total knee arthroplasty.
25249516,10.1016/j.arth.2014.07.009,2015,Cup position alone does not predict risk of dislocation after hip arthroplasty.
25257235,10.1016/j.arth.2014.08.031,2015,Unipedal balance is affected by lower extremity joint arthroplasty procedure 1 year following surgery.
25443361,10.1016/j.arth.2014.10.038,2015,Revision of unicompartmental knee arthroplasty versus primary total knee arthroplasty.
25257236,10.1016/j.arth.2014.08.027,2015,Cluster hole versus solid cup in total hip arthroplasty: a randomized control trial.
25257237,10.1016/j.arth.2014.08.022,2015,Venous thromboembolism and mortality associated with tranexamic acid use during total hip and knee arthroplasty.
25161165,10.1016/j.arth.2014.07.033,2015,Reliability of a new method for evaluating femoral stem positioning after total hip arthroplasty based on stereoradiographic 3D reconstruction.
25212284,10.1016/j.arth.2014.08.005,2015,Clinical results of the conserve plus metal on metal hip resurfacing: an independent series.
25304937,10.1016/j.arth.2014.08.021,2015,Sports activity following total knee arthroplasty in patients older than 60 years.
25434610,10.1016/j.arth.2014.11.006,2015,Mid-Term Results of 121 Periprosthetic Femoral Fractures: Increased Failure and Mortality Within but not After One Postoperative Year.
25529285,10.1016/j.arth.2014.08.002,2015,Inpatient mortality after primary total hip arthroplasty: analysis from the National Inpatient Sample database.
25522957,10.1016/j.arth.2014.12.003,2015,The effects of different mixing speeds on the elution and strength of high-dose antibiotic-loaded bone cement created with the hand-mixed technique.
25261181,10.1016/j.arth.2014.08.028,2015,The evolution of the technique of impaction bone grafting in femoral revision surgery has improved clinical outcome. A prospective mid-term study.
25773576,10.1016/j.arth.2015.02.031,2015,Effect of Taper Design on Trunnionosis in Metal on Polyethylene Total Hip Arthroplasty.
25304938,10.1016/j.arth.2014.09.010,2015,Squeaking in large diameter ceramic-on-ceramic bearings in total hip arthroplasty.
25267536,10.1016/j.arth.2014.08.034,2015,The influence of psychiatric comorbidity on perioperative outcomes following primary total hip and knee arthroplasty; a 17-year analysis of the National Hospital Discharge Survey database.
25267537,10.1016/j.arth.2014.08.015,2015,Inter-observer precision and physiologic variability of mri landmarks used to determine rotational alignment in conventional and patient-specific TKA.
25269683,10.1016/j.arth.2014.08.013,2015,"The effect of severity of illness on total joint arthroplasty costs across New York state hospitals: an analysis of 172,738 cases."
25280395,10.1016/j.arth.2014.08.014,2015,Revision of type III and type IVB acetabular defects with Burch-Schneider anti-Protrusio cages.
25280396,10.1016/j.arth.2014.09.007,2015,Changes in bone mineral density and femoral neck narrowing in the proximal femur three to five years after hip resurfacing versus conventional total hip arthroplasty.
25282071,10.1016/j.arth.2014.09.004,2015,The use of exparel (liposomal bupivacaine) to manage postoperative pain in unilateral total knee arthroplasty patients.
25282072,10.1016/j.arth.2014.08.019,2015,Long term follow-up of successfully treated superficial wound infections following TKA.
25282073,10.1016/j.arth.2014.08.017,2015,The potential influence of regionalization strategies on delivery of care for elective total joint arthroplasty.
25288524,10.1016/j.arth.2014.09.005,2015,Biomechanical validation of medial pie-crusting for soft-tissue balancing in knee arthroplasty.
25294788,10.1016/j.arth.2014.08.023,2015,The incremental hospital cost and length-of-stay associated with treating adverse events among Medicare beneficiaries undergoing TKA.
