topic_i,topic_j,label_i,label_j,cosine_raw,cosine_centered,cosine_ctfidf,keyword_jaccard
4,77,KOOS and Knee-Specific PROMs,Bilateral Total Knee Arthroplasty and Simultaneous Staging,0.9970124363899231,0.20926909148693085,0.3391430058867467,0.14285714285714285
0,63,Tranexamic Acid and Perioperative Blood Management,Knee Flexion and Range of Motion After TKA,0.9945682883262634,-0.0016109030693769455,0.3388763676290015,0.14285714285714285
31,76,Hip-Spine Syndrome and Lumbar Fusion After THA,Blood Loss and Transfusion Management (Hgb),0.9975499510765076,0.36897677183151245,0.3386222594580027,0.14285714285714285
23,64,Value-Based Care and Alternative Payment Models,Relative Value Units and Surgical Work in TJA,0.995161771774292,0.7849162817001343,0.338595716187051,0.08108108108108109
0,45,Tranexamic Acid and Perioperative Blood Management,Direct Anterior Approach Total Hip Arthroplasty,0.9941121935844421,-0.11082027852535248,0.33855780770979826,0.1111111111111111
19,37,"Patellar Resurfacing, PCL Management, and Knee Design",Femoral Head Collapse and Osteonecrosis,0.9972997903823853,0.23395055532455444,0.3385480853956045,0.1111111111111111
68,77,Arthroplasty Volume Trends and Future Projections,Bilateral Total Knee Arthroplasty and Simultaneous Staging,0.9966690540313721,0.2810918092727661,0.33833758329954466,0.14285714285714285
19,62,"Patellar Resurfacing, PCL Management, and Knee Design",Same-Day Discharge Protocols in Joint Arthroplasty,0.9913805723190308,-0.5272374153137207,0.3382335724724917,0.1111111111111111
58,77,Patient Satisfaction After Joint Arthroplasty,Bilateral Total Knee Arthroplasty and Simultaneous Staging,0.9957791566848755,-0.11213555932044983,0.33813625626777416,0.17647058823529413
6,66,Observational Study Design and Statistical Methods,Blood Loss and Transfusion Management,0.9933884739875793,0.04252488911151886,0.3379383413293333,0.1111111111111111
59,81,Extended Trochanteric Osteotomy and Periprosthetic Fracture,Knee Society Score and Clinical Outcome Reporting,0.9942079186439514,0.5737249851226807,0.33779407356946667,0.08108108108108109
14,17,THA Survivorship and Long-Term Aseptic Loosening,Metal Ion Release and Cobalt-Chromium Toxicity,0.9969797134399414,0.35389548540115356,0.33764753597713565,0.08108108108108109
25,74,Implant Survival Analysis and Competing Risk Methods,Postoperative Rehabilitation and Physical Therapy,0.988172709941864,-0.416853666305542,0.33758898233774065,0.17647058823529413
10,76,Aseptic Loosening of Hip and Knee Implants,Blood Loss and Transfusion Management (Hgb),0.9960525035858154,0.290635347366333,0.3374998023903371,0.14285714285714285
40,56,KOOS and Knee-Specific PROMs (Expectations),Tibial Mechanical Axis and Varus-Valgus Alignment,0.9891312122344971,-0.3709975481033325,0.3374372779851285,0.14285714285714285
10,34,Aseptic Loosening of Hip and Knee Implants,"Opioid Use, Prescription Patterns, and Stewardship",0.9932355880737305,-0.38314464688301086,0.3372394814324969,0.17647058823529413
67,70,Cardiac Complications and Medical Comorbidities After TJA,Femoral Stem Survival and Aseptic Loosening,0.9919534921646118,-0.061725713312625885,0.33703606927222296,0.14285714285714285
3,37,Periprosthetic Joint Infection Diagnosis and Treatment,Femoral Head Collapse and Osteonecrosis,0.9963291883468628,0.019327128306031227,0.3370086740501993,0.08108108108108109
4,36,KOOS and Knee-Specific PROMs,Periprosthetic Fracture Treatment and Fixation,0.9955646395683289,-0.3872087597846985,0.3369543392865747,0.1111111111111111
28,77,Medicare Reimbursement and Bundled Payments (Proms),Bilateral Total Knee Arthroplasty and Simultaneous Staging,0.9974515438079834,0.31949225068092346,0.3368362521510968,0.14285714285714285
2,54,Primary Total Hip Arthroplasty Technique and Outcomes,Morbid Obesity and Joint Arthroplasty Complications,0.9862627983093262,-0.5865930318832397,0.33682875185432776,0.14285714285714285
37,57,Femoral Head Collapse and Osteonecrosis,Ceramic Components and Periprosthetic Osteolysis,0.9942111968994141,0.18710798025131226,0.33660727566184495,0.17647058823529413
11,45,Aspirin vs Anticoagulant VTE Prophylaxis,Direct Anterior Approach Total Hip Arthroplasty,0.9949734210968018,-0.05792088061571121,0.33610899422506957,0.14285714285714285
43,49,National Joint Replacement Registry Studies,Polyethylene Wear and Osteolysis,0.9948574900627136,0.27955037355422974,0.33592893346546737,0.14285714285714285
7,33,Systematic Reviews and Meta-Analyses,Osteolysis and Implant Loosening,0.9917773008346558,-0.01899637095630169,0.3359099111102432,0.1111111111111111
36,50,Periprosthetic Fracture Treatment and Fixation,Minimally Invasive Surgical Approaches in TJA,0.9965581297874451,0.11428742110729218,0.33554730627284945,0.1111111111111111
12,42,Ceramic-on-Ceramic Bearings and Fracture,Lower Extremity Deformity and Ligament Reconstruction,0.9958258271217346,0.5709190368652344,0.3355270576618437,0.08108108108108109
13,22,Case Reports of Unusual Arthroplasty Complications,AAHKS Member Survey Studies,0.9891271591186523,-0.09981272369623184,0.33547785911536687,0.1111111111111111
3,13,Periprosthetic Joint Infection Diagnosis and Treatment,Case Reports of Unusual Arthroplasty Complications,0.9936525225639343,0.3226813077926636,0.33528564068692185,0.08108108108108109
45,57,Direct Anterior Approach Total Hip Arthroplasty,Ceramic Components and Periprosthetic Osteolysis,0.9934731721878052,0.04687926173210144,0.33523350938579244,0.1111111111111111
62,64,Same-Day Discharge Protocols in Joint Arthroplasty,Relative Value Units and Surgical Work in TJA,0.9856855273246765,-0.25361618399620056,0.3348276806524163,0.14285714285714285
29,31,Machine Learning Prediction of Arthroplasty Outcomes,Hip-Spine Syndrome and Lumbar Fusion After THA,0.9953848719596863,-0.20645979046821594,0.33469596917069533,0.1111111111111111
42,54,Lower Extremity Deformity and Ligament Reconstruction,Morbid Obesity and Joint Arthroplasty Complications,0.9938448667526245,0.2296895533800125,0.3342111728656036,0.14285714285714285
0,77,Tranexamic Acid and Perioperative Blood Management,Bilateral Total Knee Arthroplasty and Simultaneous Staging,0.9945124387741089,-0.07186079025268555,0.3340980752895952,0.14285714285714285
30,68,Unicompartmental Knee Arthroplasty Functional Outcomes,Arthroplasty Volume Trends and Future Projections,0.9928916692733765,-0.09716364741325378,0.33409649132194175,0.1111111111111111
60,63,Bariatric Surgery Prior to Joint Arthroplasty,Knee Flexion and Range of Motion After TKA,0.9931583404541016,-0.21779827773571014,0.3339761650638991,0.1111111111111111
5,9,Periprosthetic Joint Infection Diagnosis and Treatment (Odds),Periprosthetic Joint Infection Diagnosis and Treatment (Synovial),0.9901305437088013,0.19250193238258362,0.33379044466176316,0.1111111111111111
0,27,Tranexamic Acid and Perioperative Blood Management,Medicare Reimbursement and Bundled Payments (Costs),0.9939024448394775,-0.0113435760140419,0.33357357652792624,0.14285714285714285
4,68,KOOS and Knee-Specific PROMs,Arthroplasty Volume Trends and Future Projections,0.9947011470794678,-0.08289602398872375,0.3335301752965001,0.1111111111111111
34,48,"Opioid Use, Prescription Patterns, and Stewardship",Risk Assessment and Discharge Disposition Models,0.9971333742141724,0.4893978238105774,0.33338001811659457,0.1111111111111111
47,79,Ambulatory Surgery Center and Outpatient TJA,KOOS Outcomes After Simultaneous Bilateral TKA,0.9920682907104492,-0.31402283906936646,0.33335307212704723,0.1111111111111111
32,64,Cost-Effectiveness of Joint Arthroplasty,Relative Value Units and Surgical Work in TJA,0.992676317691803,0.2751074433326721,0.33317931895393926,0.17647058823529413
32,66,Cost-Effectiveness of Joint Arthroplasty,Blood Loss and Transfusion Management,0.9958088994026184,0.24239689111709595,0.33315499273681476,0.14285714285714285
20,32,Depression and Mental Health in Arthroplasty,Cost-Effectiveness of Joint Arthroplasty,0.9889952540397644,-0.11251325905323029,0.3330441234838284,0.14285714285714285
30,44,Unicompartmental Knee Arthroplasty Functional Outcomes,30-Day Readmission and Postoperative Complications,0.9932067394256592,0.04655255004763603,0.3327315777105939,0.1111111111111111
13,50,Case Reports of Unusual Arthroplasty Complications,Minimally Invasive Surgical Approaches in TJA,0.9925200939178467,0.23963050544261932,0.3325728917587784,0.1111111111111111
12,63,Ceramic-on-Ceramic Bearings and Fracture,Knee Flexion and Range of Motion After TKA,0.9922748804092407,0.060901325196027756,0.3323327677486609,0.08108108108108109
36,77,Periprosthetic Fracture Treatment and Fixation,Bilateral Total Knee Arthroplasty and Simultaneous Staging,0.9972885847091675,0.07064267247915268,0.332324727498817,0.1111111111111111
31,34,Hip-Spine Syndrome and Lumbar Fusion After THA,"Opioid Use, Prescription Patterns, and Stewardship",0.9969170093536377,-0.03056968003511429,0.33231283397422884,0.1111111111111111
47,66,Ambulatory Surgery Center and Outpatient TJA,Blood Loss and Transfusion Management,0.9966439604759216,0.32282325625419617,0.3319410859171492,0.08108108108108109
17,26,Metal Ion Release and Cobalt-Chromium Toxicity,Femoral Head Taper Corrosion and Modular Junction Failure,0.9916821718215942,0.41884273290634155,0.33193002465194543,0.08108108108108109
20,35,Depression and Mental Health in Arthroplasty,Registry-Based Revision Risk and Implant Survivorship,0.9919381141662598,0.21672753989696503,0.3319068876483895,0.08108108108108109
25,64,Implant Survival Analysis and Competing Risk Methods,Relative Value Units and Surgical Work in TJA,0.9765716791152954,-0.812920093536377,0.3317036202180414,0.21212121212121213
13,58,Case Reports of Unusual Arthroplasty Complications,Patient Satisfaction After Joint Arthroplasty,0.9904131293296814,-0.08548562973737717,0.33154858323662023,0.17647058823529413
16,21,Implant Retrieval and Corrosion Analysis,Adverse Local Tissue Reactions and Implant Corrosion,0.9950914978981018,0.519457221031189,0.3315270787217623,0.08108108108108109
21,42,Adverse Local Tissue Reactions and Implant Corrosion,Lower Extremity Deformity and Ligament Reconstruction,0.9902433156967163,-0.26368385553359985,0.33150949655701256,0.1111111111111111
62,71,Same-Day Discharge Protocols in Joint Arthroplasty,Vancomycin Prophylaxis and Acute Kidney Injury Risk,0.9938481450080872,0.5935192108154297,0.33138235814602857,0.1111111111111111
54,64,Morbid Obesity and Joint Arthroplasty Complications,Relative Value Units and Surgical Work in TJA,0.9813822507858276,-0.5261396169662476,0.3312313411506961,0.21212121212121213
22,31,AAHKS Member Survey Studies,Hip-Spine Syndrome and Lumbar Fusion After THA,0.9952812790870667,-0.19060352444648743,0.3310332429967183,0.1111111111111111
10,75,Aseptic Loosening of Hip and Knee Implants,Lower Extremity Alignment and Deformity Correction,0.9951204061508179,0.26406171917915344,0.330923230779753,0.14285714285714285
23,67,Value-Based Care and Alternative Payment Models,Cardiac Complications and Medical Comorbidities After TJA,0.9757270812988281,-0.45654603838920593,0.3306504669750991,0.08108108108108109
19,77,"Patellar Resurfacing, PCL Management, and Knee Design",Bilateral Total Knee Arthroplasty and Simultaneous Staging,0.9965095520019531,-0.10611522197723389,0.3302070722713738,0.14285714285714285
2,40,Primary Total Hip Arthroplasty Technique and Outcomes,KOOS and Knee-Specific PROMs (Expectations),0.9888222217559814,-0.5319052338600159,0.3299440170339012,0.08108108108108109
60,78,Bariatric Surgery Prior to Joint Arthroplasty,Preoperative Opioid Use and Outcomes,0.9959313273429871,0.7253096699714661,0.3298967460951034,0.17647058823529413
30,59,Unicompartmental Knee Arthroplasty Functional Outcomes,Extended Trochanteric Osteotomy and Periprosthetic Fracture,0.9937931299209595,0.5282977223396301,0.3297916211076497,0.08108108108108109
63,70,Knee Flexion and Range of Motion After TKA,Femoral Stem Survival and Aseptic Loosening,0.9958659410476685,0.1620078682899475,0.3294939513546022,0.08108108108108109
26,43,Femoral Head Taper Corrosion and Modular Junction Failure,National Joint Replacement Registry Studies,0.9887699484825134,0.21350950002670288,0.32949253964564307,0.05263157894736842
48,65,Risk Assessment and Discharge Disposition Models,Medicare Reimbursement and Bundled Payments (Cms),0.9931155443191528,0.673290491104126,0.3294269807584402,0.1111111111111111
17,33,Metal Ion Release and Cobalt-Chromium Toxicity,Osteolysis and Implant Loosening,0.9948757290840149,0.27630481123924255,0.32916289912076985,0.1111111111111111
58,59,Patient Satisfaction After Joint Arthroplasty,Extended Trochanteric Osteotomy and Periprosthetic Fracture,0.9893862009048462,-0.015246579423546791,0.3283342180810597,0.08108108108108109
55,67,Cementless Stem Subsidence and Early Fixation,Cardiac Complications and Medical Comorbidities After TJA,0.9931402206420898,-0.13374361395835876,0.3282932627854931,0.1111111111111111
40,50,KOOS and Knee-Specific PROMs (Expectations),Minimally Invasive Surgical Approaches in TJA,0.9937127828598022,0.03623552992939949,0.3281856840657061,0.1111111111111111
19,27,"Patellar Resurfacing, PCL Management, and Knee Design",Medicare Reimbursement and Bundled Payments (Costs),0.9940853714942932,-0.482938289642334,0.32818318150538517,0.14285714285714285
58,68,Patient Satisfaction After Joint Arthroplasty,Arthroplasty Volume Trends and Future Projections,0.9943878054618835,-0.1425246000289917,0.32805002129093297,0.14285714285714285
19,33,"Patellar Resurfacing, PCL Management, and Knee Design",Osteolysis and Implant Loosening,0.9948095083236694,0.21034708619117737,0.32798870119167456,0.08108108108108109
28,36,Medicare Reimbursement and Bundled Payments (Proms),Periprosthetic Fracture Treatment and Fixation,0.9960459470748901,-0.24568741023540497,0.3279752584470765,0.1111111111111111
50,67,Minimally Invasive Surgical Approaches in TJA,Cardiac Complications and Medical Comorbidities After TJA,0.9928699731826782,0.03183978796005249,0.3279350161630839,0.14285714285714285
28,81,Medicare Reimbursement and Bundled Payments (Proms),Knee Society Score and Clinical Outcome Reporting,0.991745114326477,-0.34772399067878723,0.32761152251568915,0.14285714285714285
75,79,Lower Extremity Alignment and Deformity Correction,KOOS Outcomes After Simultaneous Bilateral TKA,0.991791844367981,-0.07763416320085526,0.32757443039178935,0.1111111111111111
64,67,Relative Value Units and Surgical Work in TJA,Cardiac Complications and Medical Comorbidities After TJA,0.9833686351776123,-0.4364750385284424,0.32738231734373013,0.14285714285714285
6,37,Observational Study Design and Statistical Methods,Femoral Head Collapse and Osteonecrosis,0.992571234703064,-0.20570139586925507,0.32724228998360455,0.14285714285714285
6,78,Observational Study Design and Statistical Methods,Preoperative Opioid Use and Outcomes,0.9934488534927368,0.5133568644523621,0.3272292870998959,0.14285714285714285
14,27,THA Survivorship and Long-Term Aseptic Loosening,Medicare Reimbursement and Bundled Payments (Costs),0.9928543567657471,-0.34739723801612854,0.32708675605536575,0.14285714285714285
30,35,Unicompartmental Knee Arthroplasty Functional Outcomes,Registry-Based Revision Risk and Implant Survivorship,0.995000958442688,0.2250068187713623,0.3270089706012599,0.08108108108108109
7,51,Systematic Reviews and Meta-Analyses,Soft Tissue Balancing and Ligament Release in TKA,0.9911155700683594,-0.37988826632499695,0.32694371589814125,0.17647058823529413
